TMCode,店舗名,Status,開店日,都道府県,郵便番号,都道府県,市区町村,それ以下,Category,販路,パートナー先
8384,楽天モバイル ニトリモール枚方店,OPEN,2022/5/27,大阪府,573-0171,大阪府,枚方市,北山1丁目2-1,DS,楽天モバイル株式会社,楽天モバイル株式会社
8385,100満ボルト 金沢高柳店,OPEN,2022/5/27,石川県,920-0005,石川県,金沢市,高柳町二5-2,CES,ヒト・コミュニケーションズ,株式会社エディオン
8386,ケーズデンキ 鶴岡店,OPEN,2022/7/1,山形県,997-0857,山形県,鶴岡市,美咲町21-1,CES,ウィルオブ・ワーク,ケーズホールディングス
8387,ケーズデンキ 山形本店,OPEN,2022/8/31,山形県,990-2453,山形県,山形市,若宮2丁目12-7,CES,ウィルオブ・ワーク,ケーズホールディングス
8388,ケーズデンキ 能代東店,OPEN,2022/8/31,秋田県,016-0184,秋田県,能代市,高塙133,CES,ライクスタッフィング,ケーズホールディングス
8389,ケーズデンキ 五所川原店,OPEN,2022/9/1,青森県,037-0004,青森県,五所川原市,大字唐笠柳字藤巻547-1,CES,ウィルオブ・ワーク,ケーズホールディングス
8391,エディオン アクロスプラザ三原店,OPEN,2022/6/24,広島県,723-0015,広島県,三原市,円一町1丁目1-2-2,CES,ウィルオブ・ワーク,株式会社エディオン
8392,楽天モバイル 茂原アスモ店,OPEN,2022/6/1,千葉県,297-0029,千葉県,茂原市,高師1735,PS,CNX,コネクシオ
8393,楽天モバイル 藤沢店,OPEN,2022/6/10,神奈川県,251-0055,神奈川県,藤沢市,南藤沢20-21,PS,アルファグループ,アルファグループ
8394,楽天モバイル イオンモール桑名店,OPEN,2022/6/10,三重県,511-0863,三重県,桑名市,新西方1丁目22,PS,アルファグループ,アルファグループ
8395,エディオン 青葉台東急スクエア店,OPEN,2022/6/8,神奈川県,227-0062,神奈川県,横浜市,青葉区青葉台2丁目1-1,CES,ウィルオブ・ワーク,株式会社エディオン
8396,ビックカメラ 高槻阪急店,OPEN,2022/6/10,大阪府,569-1196,大阪府,高槻市,白梅町4-1,CES,ヒト・コミュニケーションズ,株式会社ビックカメラ
8397,楽天モバイル シンフォニープラザ沼館店,OPEN,2022/6/24,青森県,031-0071,青森県,八戸市,沼館4丁目4-8,DS,ウィルオブ・ワーク,楽天モバイル株式会社
8398,楽天モバイル 浅草店,OPEN,2022/6/10,東京都,111-0032,東京都,台東区,浅草1丁目5-2,DS,楽天モバイル株式会社,楽天モバイル株式会社
8399,テックランド 星ヶ丘店,OPEN,2022/6/17,愛知県,464-0801,愛知県,名古屋市,千種区星が丘1丁目1-7,CES,ライクスタッフィング,株式会社ヤマダ電機
8400,テックランド 柏店,OPEN,2022/7/1,千葉県,277-0837,千葉県,柏市,大山台1丁目22,CES,ライクスタッフィング,株式会社ヤマダ電機
8401,テックランド イオンタウン成田富里店,OPEN,2022/7/8,千葉県,286-0025,千葉県,成田市,東町133,CES,ライクスタッフィング,株式会社ヤマダ電機
8402,楽天モバイル 名古屋栄大津通店,OPEN,2022/6/17,愛知県,460-0008,愛知県,名古屋市,中区栄3丁目4-5,DS,楽天モバイル株式会社,楽天モバイル株式会社
8404,ベスト電器 イオン南風原店,OPEN,2022/6/24,沖縄県,901-1104,沖縄県,島尻郡,南風原町字宮平264,CES,リクルートスタッフィング,株式会社ヤマダ電機
8405,ベスト電器 福岡伊都店,OPEN,2022/7/1,福岡県,819-0379,福岡県,福岡市,西区北原1丁目15-30,CES,リクルートスタッフィング,株式会社ヤマダ電機
8406,ベスト電器 福岡太宰府店,OPEN,2022/7/1,福岡県,818-0135,福岡県,太宰府市,向佐野4丁目8-47,CES,リクルートスタッフィング,株式会社ヤマダ電機
8407,ベスト電器 都城店,OPEN,2022/7/8,宮崎県,885-0023,宮崎県,都城市,栄町4672-5,CES,リクルートスタッフィング,株式会社ヤマダ電機
8408,ベスト電器 上熊本店,OPEN,2022/7/29,熊本県,860-0079,熊本県,熊本市,西区熊本3丁目3-20,CES,リクルートスタッフィング,株式会社ヤマダ電機
8409,ベスト電器 ヤオ秩父店,OPEN,2022/7/8,埼玉県,368-0043,埼玉県,秩父市,中町3-16,CES,ライクスタッフィング,株式会社ヤマダ電機
8410,テックランド 芦屋店,OPEN,2022/7/8,兵庫県,659-0092,兵庫県,芦屋市,大原町9-1,CES,ライクスタッフィング,株式会社ヤマダ電機
8411,楽天モバイル アリオ川口店,OPEN,2022/7/1,埼玉県,332-0033,埼玉県,川口市,並木元町1-79,PS,アルファグループ,アルファグループ
8412,楽天モバイル 表参道店,OPEN,2022/7/1,東京都,150-0001,東京都,渋谷区,神宮前6丁目31-15,DS,楽天モバイル株式会社,楽天モバイル株式会社
8414,楽天モバイル 中部国際空港セントレア店,OPEN,2022/8/5,愛知県,479-0881,愛知県,常滑市,セントレア1-1,miniDS,ウィルオブ・ワーク,楽天モバイル株式会社
8415,楽天モバイル 東京ソラマチ店,OPEN,2022/7/15,東京都,131-0045,東京都,墨田区,押上1丁目1-2,DS,楽天モバイル株式会社,楽天モバイル株式会社
8416,Tecc LIFE SELECT 函館本店,OPEN,2022/7/8,北海道,041-0806,北海道,函館市,美原2丁目14-1,CES,ライクスタッフィング,株式会社ヤマダ電機
8417,テックランドシーサイドひたちなか店,OPEN,2022/7/15,茨城県,312-0005,茨城県,ひたちなか市,新光町39-2,CES,ライクスタッフィング,株式会社ヤマダ電機
8418,テックランド 秋田本店,OPEN,2022/7/29,秋田県,010-0976,秋田県,秋田市,八橋南2丁目4-6,CES,ライクスタッフィング,株式会社ヤマダ電機
8419,テックランド 堺本店,OPEN,2022/7/15,大阪府,599-8101,大阪府,堺市,東区八下町1丁5-1,CES,ライクスタッフィング,株式会社ヤマダ電機
8420,ケーズデンキ 仙台荒井店,OPEN,2022/8/1,宮城県,984-0017,宮城県,仙台市,若林区なないろの里3丁目4-8,CES,アプメス,ケーズホールディングス
8421,Tecc LIFE SELECT 神戸垂水店,OPEN,2022/7/22,兵庫県,655-0001,兵庫県,神戸市,垂水区多聞町字小束山868-6,CES,ライクスタッフィング,株式会社ヤマダ電機
8422,コジマ×ビックカメラ 宇都宮テラス店,OPEN,2022/8/26,栃木県,321-0969,栃木県,宇都宮市,宮みらい1-1,CES,株式会社ラネット,株式会社ビックカメラ
8423,テックランド 福井本店,OPEN,2022/8/5,福井県,918-8026,福井県,福井市,渕3丁目411,CES,ライクスタッフィング,株式会社ヤマダ電機
8424,家電住まいる館YAMADA新潟錦町本店,OPEN,2022/8/5,新潟県,950-0062,新潟県,新潟市,東区錦町3-25,CES,ライクスタッフィング,株式会社ヤマダ電機
8425,家電住まいる館×YAMADA web.com 和泉中央本店,OPEN,2022/8/5,大阪府,594-0041,大阪府,和泉市,いぶき野5丁目1-3,CES,ライクスタッフィング,株式会社ヤマダ電機
8428,ケーズデンキ 堺中央環状店,OPEN,2022/9/2,大阪府,591-8024,大阪府,堺市,北区黒土町2232-3,CES,リクルートスタッフィング,ケーズホールディングス
8429,楽天モバイル イオン延岡SC店,OPEN,2022/8/26,宮崎県,882-0847,宮崎県,延岡市,旭町2丁目2-1,DS,パーソルマーケティング,楽天モバイル株式会社
8432,YAMADA web.com 大垣店,OPEN,2022/8/26,岐阜県,503-0015,岐阜県,大垣市,林町6丁目80-55,CES,ライクスタッフィング,株式会社ヤマダ電機
8433,テックランド 小山店,OPEN,2022/9/2,栃木県,323-0022,栃木県,小山市,駅東通り2丁目3-8　,CES,ライクスタッフィング,株式会社ヤマダ電機
8390,ケーズデンキ 十和田店,OPEN,2022/10/1,青森県,034-0003,青森県,十和田市,元町東1-6-33,CES,ウィルオブ・ワーク,ケーズホールディングス
8431,テックランド ビバホーム八王子多摩美大前店,OPEN,2022/9/23,東京都,192-0375,東京都,八王子市,市鑓水2丁目108番　,CES,リクルートスタッフィング,株式会社ヤマダ電機
8434,楽天モバイル 御影クラッセ店,OPEN,2022/9/9,兵庫県,658-0054,兵庫県,神戸市,東灘区御影中町三丁目2番1号,DS,楽天モバイル株式会社,楽天モバイル株式会社
8435,ケーズデンキ 燕三条店,OPEN,2022/9/30,新潟県,959-1232,新潟県,燕市,井土巻4丁目258番地,CES,ウィルオブ・ワーク,ケーズホールディングス
8436,ケーズデンキ 松本宮田店,OPEN,2022/9/30,長野県,399-0001,長野県,松本市,宮田2-9,CES,ウィルオブ・ワーク,ケーズホールディングス
8437,ケーズデンキ 富山本店,OPEN,2022/9/30,富山県,939-8272,富山県,富山市,太郎丸本町1丁目2番1号,CES,ライクスタッフィング,ケーズホールディングス
8438,楽天モバイル 蔦屋書店フォレストモール佐久平店,OPEN,2022/9/29,長野県,385-0022,長野県,佐久市,岩村田字押出シ1555番1,DS,ヒト・コミュニケーションズ,楽天モバイル株式会社
8439,楽天モバイル ネクスト船橋店,OPEN,2022/10/1,千葉県,273-0005,千葉県,船橋市,本町1丁目5番1号,PS,アルファグループ,アルファグループ
8440,楽天モバイル イオンモール土岐店,OPEN,2022/10/4,岐阜県,509-5122,岐阜県,土岐市,土岐津町土岐口1372番地1,PS,アルファグループ,アルファグループ
8441,ケーズデンキ 一関店,OPEN,2022/10/1,岩手県,021-0002,岩手県,一関市,中里荒谷50,CES,ウィルオブ・ワーク,ケーズホールディングス
8442,ケーズデンキ 佐沼店,OPEN,2022/10/1,宮城県,987-0404,宮城県,登米市,南方町新丸ノ内61,CES,ウィルオブ・ワーク,ケーズホールディングス
8445,ケーズデンキ 那珂店,OPEN,2022/10/5,茨城県,311-0105,茨城県,那珂市,菅谷1620-1,CES,ウィルオブ・ワーク,ケーズホールディングス
8446,ケーズデンキ 湘南平塚本店,OPEN,2022/10/14,神奈川県,254-0013,神奈川県,平塚市,田村2丁目8-3,CES,ウィルオブ・ワーク,ケーズホールディングス
8447,ジョーシン イオンモール土岐店,OPEN,2022/10/4,岐阜県,509-5122,岐阜県,土岐市,土岐津町土岐口1372-1,CES,ウィルオブ・ワーク,上新電機株式会社
8453,テックランド 亀田店,OPEN,2022/10/7,新潟県,950-0148,新潟県,新潟市,江南区東早通1-1-37,CES,ライクスタッフィング,株式会社ヤマダ電機
8454,テックランド 上越店,OPEN,2022/10/14,新潟県,943-0173,新潟県,上越市,富岡3439,CES,ライクスタッフィング,株式会社ヤマダ電機
8458,楽天モバイル 神戸親和女子大学店,OPEN,2022/10/18,兵庫県,651-1111,兵庫県,神戸市,北区鈴蘭台北町7丁目13-1,DS,楽天モバイル株式会社,楽天モバイル株式会社
7824,YAMADA web.com 武蔵村山店,OPEN,2022/10/28,東京都,208-0021,東京都,武蔵村山市,三ツ藤1-84,CES,リクルートスタッフィング,株式会社ヤマダ電機
8443,ケーズデンキ 恵庭店,OPEN,2022/10/29,北海道,061-1376,北海道,恵庭市,恵み野里美2丁目16番地22,CES,ウィルオブ・ワーク,ケーズホールディングス
8444,ケーズデンキ 滝川店,OPEN,2022/10/29,北海道,073-0024,北海道,滝川市,東町2丁目31-5,CES,ウィルオブ・ワーク,ケーズホールディングス
8448,ビックカメラ 千葉駅前店,OPEN,2022/11/1,千葉県,260-0015,千葉県,千葉市,中央区富士見2-1-1,CES,株式会社ラネット,株式会社ビックカメラ
8449,楽天モバイル イオンモール白山店,OPEN,2022/11/1,石川県,924-8777,石川県,白山市,横江町 土地区画整理事業施行地区内1街区 ,PS,CNX,コネクシオ
8450,楽天モバイル ららぽーと堺店,OPEN,2022/11/8,大阪府,587-8577,大阪府,堺市,美原区黒山22-1　,PS,CNX,コネクシオ
8451,ケーズデンキ 東広島店,OPEN,2022/10/27,広島県,739-0021,広島県,東広島市,西条町助実1232番地,CES,ウィルオブ・ワーク,ケーズホールディングス
8452,ケーズデンキ 近鉄百貨店奈良店,OPEN,2022/11/9,奈良県,631-8511,奈良県,奈良市,西大寺東町2丁目4-1,CES,ヒト・コミュニケーションズ,ケーズホールディングス
8455,Tecc LIFE SELECT 仙台あすと長町店,OPEN,2022/11/3,宮城県,982-0007,宮城県,仙台市,太白区あすと長町3丁目1番29号,CES,アプメス,株式会社ヤマダ電機
8456,テックランド マーサ21店,OPEN,2022/10/27,岐阜県,502-0882,岐阜県,岐阜市,正木中1丁目2番1号,CES,ティーアイアール,株式会社ヤマダ電機
8457,テックランド ららぽーと堺店,OPEN,2022/11/4,大阪府,587-8977,大阪府,堺市,美原区黒山22番1号,CES,ティーアイアール,株式会社ヤマダ電機
8459,楽天モバイル 東急百貨店たまプラーザ店,OPEN,2022/10/27,神奈川県,225-0002,神奈川県,横浜市,青葉区美しが丘一丁目7番地,DS,楽天モバイル株式会社,楽天モバイル株式会社
8460,ケーズデンキ 旭川春光店,OPEN,2022/11/17,北海道,070-0871,北海道,旭川市,春光1条7丁目2番10号,CES,ウィルオブ・ワーク,ケーズホールディングス
8461,ジョーシン 和歌山店,OPEN,2022/11/12,和歌山県,640-8319,和歌山県,和歌山市,手平3-1-43,CES,ヒト・コミュニケーションズ,上新電機株式会社
8462,ケーズデンキ 佐伯店,OPEN,2022/12/1,大分県,876-0047,大分県,佐伯市,鶴岡西町1丁目287,CES,ヒト・コミュニケーションズ,ケーズホールディングス
8463,エディオン 柳井店,OPEN,2022/11/10,山口県,742-0031,山口県,柳井市,南町5-1-56,CES,ティーアイアール,株式会社エディオン
8464,ケーズデンキ 市原五井店,OPEN,2022/12/5,千葉県,290-0050,千葉県,市原市,更級4丁目1番1,CES,ウィルオブ・ワーク,ケーズホールディングス
8465,ジョーシン 水口店,OPEN,2022/11/23,滋賀県,528-0057,滋賀県,甲賀市,水口町北脇440,CES,ヒト・コミュニケーションズ,上新電機株式会社
8466,楽天モバイル アリオ橋本店,OPEN,2022/11/23,神奈川県,252-0146,神奈川県,相模原市,緑区大山町1番22号,DS,楽天モバイル株式会社,楽天モバイル株式会社
8467,エディオン 瀬谷店,OPEN,2022/12/2,神奈川県,246-0035,神奈川県,横浜市,瀬谷区下瀬谷2-9-3,CES,ヒト・コミュニケーションズ,株式会社エディオン
8468,楽天モバイル 成田国際空港 第1ターミナル中央4階店,OPEN,2022/12/9,千葉県,282-0011,千葉県,成田市,成田国際空港内第1旅客ターミナル 中央4階 C479号室　,miniDS,リクルートスタッフィング,楽天モバイル株式会社
8469,楽天モバイル イオンモール八千代緑が丘店,OPEN,2022/12/20,千葉県,276-0049,千葉県,八千代市,緑が丘2丁目1-３,PS,アルファグループ,アルファグループ
8474,Tecc LIFE SELECT 尼崎店,OPEN,2023/3/17,兵庫県,661-0965,兵庫県,尼崎市,次屋3-13-18,CES,ティーアイアール,株式会社ヤマダ電機
8473,エディオン 鹿児島国分山形屋店,OPEN,2023/3/1,鹿児島県,899-4332,鹿児島県,霧島市,国分中央3丁目7-17,CES,パーソルマーケティング,株式会社エディオン
8472,ケーズデンキ 霧島店,OPEN,2023/3/1,鹿児島県,899-5102,鹿児島県,霧島市,隼人町真孝489-1,CES,パーソルマーケティング,ケーズホールディングス
8471,YAMADA web.com 高崎問屋町店,OPEN,2023/2/10,群馬県,370-0073,群馬県,高崎市,緑町4丁目9-1,CES,アプメス,株式会社ヤマダ電機
