code,name
001972150,東鷹栖郵便局
001972160,旭川神楽岡五条郵便局
001972170,滝川滝の川郵便局
001972190,旭川駅内郵便局
001972200,旭川千代田郵便局
001972220,旭川豊岡十四条郵便局
001972230,旭川十条郵便局
001972240,岩見沢栄町郵便局
001972250,旭川緑南郵便局
001972260,旭川末広五条郵便局
001972270,永山七条郵便局
001972280,旭川東光南郵便局
001972290,旭川神居東郵便局
001972310,旭川東光一条郵便局
001972320,ひじり野郵便局
001972340,イオンモール旭川西内郵便局
001980010,増毛郵便局
001980020,鬼鹿郵便局
001980030,焼尻郵便局
001980040,苫前郵便局
001980050,留萌郵便局
001980060,初山別郵便局
001980070,羽幌郵便局
001980080,天塩郵便局
001980090,剣渕郵便局
001980100,雄冬郵便局
001980110,遠別郵便局
001980120,力昼郵便局
001980130,天売郵便局
001980140,士別郵便局
001980150,名寄郵便局
001980160,美深郵便局
001980170,幌延郵便局
001980180,幌糠郵便局
001980190,下川郵便局
001980200,上士別郵便局
001980210,風連郵便局
001980220,和寒郵便局
001980230,多寄郵便局
001980240,中川郵便局
001980250,小平郵便局
001980270,智恵文郵便局
001980280,留萌元町郵便局
001980290,豊岬郵便局
001980300,雄信内郵便局
001980310,恩根内郵便局
001980320,大和田郵便局
001980330,温根別郵便局
001980340,古丹別郵便局
001980350,朝日郵便局
001980360,音威子府郵便局
001980370,兜沼郵便局
001980390,豊富郵便局
001980400,佐久郵便局
001980410,舎熊郵便局
001980430,問寒別郵便局
001980440,別苅郵便局
001980450,有明郵便局
001980460,日進郵便局
001980500,一ノ橋郵便局
001980510,上名寄郵便局
001980520,中士別郵便局
001980540,留萌開運郵便局
001980580,名寄駅前郵便局
001980620,西原郵便局
001980700,築別郵便局
001980710,達布郵便局
001980750,士別大通郵便局
001980760,上智恵文郵便局
001980790,小平本郷郵便局
001980800,留萌南郵便局
001980840,名寄錦町郵便局
001980850,名寄東三条郵便局
001980860,名寄西四条郵便局
001980870,留萌沖見郵便局
001980880,士別中央通郵便局
001990010,網走郵便局
001990020,稚内郵便局
001990030,礼文香深郵便局
001990040,鬼脇郵便局
001990050,紋別郵便局
001990060,利尻おしどまり郵便局
001990070,枝幸郵便局
001990080,利尻くつがた郵便局
001990090,船泊郵便局
001990100,宗谷岬郵便局
001990110,湧別郵便局
001990120,北見幌内郵便局
001990130,斜里郵便局
001990140,常呂郵便局
001990150,雄武郵便局
001990160,北見郵便局
001990170,沙留郵便局
001990180,仙法志郵便局
001990190,遠軽郵便局
001990200,上湧別郵便局
001990210,渚滑郵便局
001990230,声問郵便局
001990250,本泊郵便局
001990260,稚内港郵便局
001990270,抜海郵便局
001990280,興部郵便局
001990290,美幌郵便局
001990320,宗谷郵便局
001990330,北浜郵便局
001990340,網走大曲郵便局
001990350,若佐郵便局
001990360,歌登郵便局
001990370,浜佐呂間郵便局
001990380,相ノ内郵便局
001990390,頓別郵便局
001990400,端野郵便局
001990410,訓子府郵便局
001990420,知来別郵便局
001990430,置戸郵便局
001990440,津別郵便局
001990450,留辺蘂郵便局
001990460,滝上郵便局
001990470,生田原郵便局
001990480,小頓別郵便局
001990490,上興部郵便局
001990500,温根湯郵便局
001990510,勝山郵便局
001990520,芭露郵便局
001990530,小清水郵便局
001990540,乙忠部郵便局
001990550,新湊郵便局
001990560,中頓別郵便局
001990570,東藻琴郵便局
001990580,白滝郵便局
001990590,上渚滑郵便局
001990600,女満別郵便局
001990610,仁頃郵便局
001990620,安国郵便局
001990630,浜鬼志別郵便局
001990640,音標郵便局
001990650,本岐郵便局
001990660,佐呂間郵便局
001990670,清里郵便局
001990690,浜頓別郵便局
001990700,下頓別郵便局
001990710,上常呂郵便局
001990720,中湧別郵便局
001990730,上芭露郵便局
001990740,西興部郵便局
001990760,浅茅野郵便局
001990770,丸瀬布郵便局
001990780,卯原内郵便局
001990790,鬼志別郵便局
001990800,沼ノ上郵便局
001990840,沼川郵便局
001990850,境野郵便局
001990860,札弦郵便局
001990870,緋牛内郵便局
001990880,勇知郵便局
001990890,遠軽南町郵便局
001990920,瀬戸瀬郵便局
001990930,滝西郵便局
001990970,豊川郵便局
001990980,福住郵便局
001990990,止別郵便局
001991000,浜小清水郵便局
001991010,呼人郵便局
001991020,計呂地郵便局
001991050,北見一条郵便局
001991060,北見栄郵便局
001991070,北見大通郵便局
001991090,北見大和郵便局
001991130,東相ノ内郵便局
001991140,緑郵便局
001991160,網走南四条郵便局
001991180,濁川郵便局
001991190,中斜里郵便局
001991200,藻琴郵便局
001991230,美幌駅前郵便局
001991240,北見相生郵便局
001991250,開盛郵便局
001991260,小向郵便局
001991270,沢木郵便局
001991290,宇登呂郵便局
001991300,豊里郵便局
001991360,浦士別郵便局
001991380,上美幌郵便局
001991390,網走北六条郵便局
001991400,香深井郵便局
001991430,遠軽大通郵便局
001991450,稚内宝来郵便局
001991480,美幌南郵便局
001991510,鱒浦郵便局
001991520,紋別本町郵便局
001991530,稚内南郵便局
001991540,北見南郵便局
001991550,北見寿町郵便局
001991560,網走駅前郵便局
001991570,紋別北浜郵便局
001991580,北見とん田郵便局
001991590,北見春光郵便局
001991600,稚内潮見郵便局
001991610,北見美芳郵便局
001991620,北見青葉郵便局
001991630,北見高栄郵便局
001991640,北見大町郵便局
001991650,北見常盤郵便局
001991660,稚内萩見郵便局
001991670,北見緑町郵便局
001991680,北見北光郵便局
001991720,斜里南郵便局
001991730,北見美山郵便局
001991740,網走駒場郵便局
001991810,紋別大山郵便局
001840010,青森中央郵便局
001840020,弘前郵便局
001840030,鰺ケ沢郵便局
001840040,五戸郵便局
001840050,七戸郵便局
001840060,八戸郵便局
001840070,黒石郵便局
001840080,野辺地郵便局
001840090,むつ郵便局
001840100,五所川原郵便局
001840110,三戸郵便局
001840120,後潟郵便局
001840130,深浦郵便局
001840140,木造郵便局
001840150,金木郵便局
001840160,大畑郵便局
001840170,陸奥川内郵便局
001840180,浪岡郵便局
001840190,十和田郵便局
001840200,小湊郵便局
001840210,碇ヶ関郵便局
001840220,尾上郵便局
001840230,岩崎郵便局
001840240,藤崎郵便局
001840250,横浜郵便局
001840260,新郷郵便局
001840270,脇野沢郵便局
001840280,大釈迦郵便局
001840290,大湊郵便局
001840300,三沢大津郵便局
001840310,百石郵便局
001840320,佐井郵便局
001840330,蟹田郵便局
001840340,三厩郵便局
001840350,袰月郵便局
001840360,田子郵便局
001840370,風間浦郵便局
001840380,小泊郵便局
001840390,十三郵便局
001840410,弘前本町郵便局
001840420,板柳郵便局
001840430,大鰐郵便局
001840440,大間郵便局
001840450,荒川郵便局
001840460,泊郵便局
001840470,平賀郵便局
001840480,名川郵便局
001840490,陸奥上郷郵便局
001840500,浅虫郵便局
001840510,中里郵便局
001840520,北金ヶ沢郵便局
001840530,八戸鮫郵便局
001840540,車力郵便局
001840560,平沼郵便局
001840570,油川郵便局
001840580,弘前富田郵便局
001840590,岩屋郵便局
001840600,八戸西郵便局
001840610,下田郵便局
001840620,裾野郵便局
001840630,上北郵便局
001840640,陸奥平舘郵便局
001840650,国吉郵便局
001840660,市浦郵便局
001840670,青森新町郵便局
001840680,今別郵便局
001840690,甲地郵便局
001840700,白糠郵便局
001840710,驫木郵便局
001840720,青森本町郵便局
001840730,易国間郵便局
001840740,八戸小中野郵便局
001840750,陸奥田代郵便局
001840760,弘前笹森町郵便局
001840780,舞戸郵便局
001840790,稲垣郵便局
001840800,相馬郵便局
001840810,三沢郵便局
001840820,青森栄町郵便局
001840830,岩木郵便局
001840840,奥瀬郵便局
001840860,三戸駅前郵便局
001840870,南郷郵便局
001840880,高杉郵便局
001840890,弘前鷹匠町郵便局
001840900,鶴田郵便局
001840910,弘前大清水郵便局
001840920,百沢郵便局
001840930,温湯郵便局
001840940,六戸郵便局
001840950,奥戸郵便局
001840960,野内郵便局
001840980,むつ桜木町郵便局
001840990,弘前浜ノ町郵便局
001841000,高野郵便局
001841020,七和郵便局
001841030,森田郵便局
001841040,弘前茂森町郵便局
001841050,青森古川三郵便局
001841060,藤坂郵便局
001841070,飯詰郵便局
001841080,目屋郵便局
001841090,館岡郵便局
001841110,浅田郵便局
001841120,龍飛岬郵便局
001841130,石川郵便局
001841140,久栗坂郵便局
001841150,津軽新城郵便局
001841160,青森沖館郵便局
001841170,大深内郵便局
001841180,天間林郵便局
001841190,乙供郵便局
001841200,水元郵便局
001841230,武田郵便局
001841240,赤石郵便局
001841250,陸奥六郷郵便局
001841260,小阿弥郵便局
001841270,青森港町郵便局
001841280,田舎館郵便局
001841290,島守郵便局
001841300,上名久井郵便局
001841310,三好郵便局
001841320,上市川郵便局
001841330,階上郵便局
001841340,内潟郵便局
001841350,六ケ所郵便局
001841360,十和田湖郵便局
001841380,陸奥常盤郵便局
001841390,階上駅前郵便局
001841410,弘前駅前郵便局
001841420,出精郵便局
001841430,四和郵便局
001841440,豊崎郵便局
001841450,福地郵便局
001841460,青森合浦郵便局
001841470,二川目郵便局
001841500,清水川郵便局
001841510,五所川原みどり町郵便局
001841520,樽沢郵便局
001841530,嘉瀬郵便局
001841540,倉石郵便局
001841550,川部和泉郵便局
001841560,長峰郵便局
001841570,柏郵便局
001841580,八戸中央通郵便局
001841590,諏訪平郵便局
001841600,八戸新井田郵便局
001841610,奥内郵便局
001841620,徳万歳郵便局
001841630,館郵便局
001841640,青森古川一郵便局
001841650,八戸湊郵便局
001841660,平賀新屋郵便局
001841670,近川駅前郵便局
001841680,南金沢郵便局
001841690,西越郵便局
001841710,陸奥蓬田郵便局
001841720,青森高田郵便局
001841730,浅瀬石郵便局
001841750,新和郵便局
001841760,鬼沢郵便局
001841770,津軽中村郵便局
001841780,宿野部郵便局
001841790,入口郵便局
001841800,東田沢郵便局
001841820,深持郵便局
001841840,黒石浜町郵便局
001841850,八戸荒町郵便局
001841860,中郷郵便局
001841870,西平内郵便局
001841880,榎林郵便局
001841890,弘前境関郵便局
001841900,陸奥船岡郵便局
001841910,十二里郵便局
001841920,梅沢郵便局
001841930,船沢郵便局
001841940,焼山郵便局
001841950,横内郵便局
001841960,胡桃舘郵便局
001841970,市川郵便局
001841980,本八戸駅内郵便局
001841990,青森青柳郵便局
001842000,八戸白銀郵便局
001842010,大湊駅前郵便局
001842020,むつ関根郵便局
001842030,淋代郵便局
001842040,越水郵便局
001842050,平賀本町郵便局
001842060,陸奥沢田郵便局
001842070,青森長島郵便局
001842080,弘前亀甲町郵便局
001842090,種差郵便局
001842100,桔梗野郵便局
001842120,小田野沢郵便局
001842130,原別郵便局
001842140,弘前小沢郵便局
001842150,正津川郵便局
001842160,鳴沢郵便局
001842180,是川郵便局
001842190,弘前品川町郵便局
001842210,むつ中央二郵便局
001842220,小川原郵便局
001842230,弘前紙漉町郵便局
001842240,八戸吹揚郵便局
001842250,尻労郵便局
001842290,青森筒井郵便局
001842300,切田郵便局
001842310,青森大野郵便局
001842320,長橋郵便局
001842330,弘前三世寺郵便局
001842340,三沢平畑郵便局
001842350,青森千刈郵便局
001842360,弘前桔梗野町郵便局
001842370,八戸江陽郵便局
001842380,青森佃郵便局
001842390,十和田穂並町郵便局
001842400,浪岡本郷郵便局
001842410,黒石山形町郵便局
001842420,三沢駅前郵便局
001842430,五所川原田町郵便局
001842440,八戸根城郵便局
001842450,弘前松原郵便局
001842460,八戸大町郵便局
001842470,むつ柳町郵便局
001842480,弘前堅田郵便局
001842490,五所川原北郵便局
001842500,青森松森郵便局
001842510,八戸日計郵便局
001842520,悪戸郵便局
001842530,青森県庁内郵便局
001842540,青森造道郵便局
001842550,八戸旭ヶ丘郵便局
001842560,弘前松ケ枝郵便局
001842570,青森千富郵便局
001842580,弘前城西郵便局
001842590,八戸大杉平郵便局
001842600,五所川原松島郵便局
001842610,青森三内郵便局
001842620,多賀台郵便局
001842630,八戸白銀台郵便局
001842640,十和田西二十二番郵便局
001842650,青森幸畑郵便局
001842660,青森浪館郵便局
001842670,八戸類家郵便局
001842680,青森金沢郵便局
001842690,八戸中居林郵便局
001842700,弘前城南郵便局
001842710,青森小柳郵便局
001842720,八戸河原木郵便局
001842730,十和田大学前郵便局
001842740,三沢大町郵便局
001842750,青森浜田郵便局
001842770,青森西滝郵便局
001842780,八戸湊台郵便局
001842790,青森戸山郵便局
001842800,十和田元町郵便局
001842810,青森中筒井郵便局
001842820,八戸田面木郵便局
001842830,青森西郵便局
001842840,八戸湊高台郵便局
001842850,弘前末広郵便局
001842860,弘前青山郵便局
001842870,八戸ニュータウン郵便局
001842880,八戸駅前郵便局
001842890,青森駅前郵便局
